pc_id,pc_name,ac_id,ac_name,Polling Booth No.,Elec_male,Elec_Female,Elec_other,Elec_total,Votes_male,Votes_Female,vote_Other,Candidate 1,Candidate 2,Candidate 3,Candidate 4,Candidate 5,Candidate 6,Candidate 7,Candidate 8,Candidate 9,Candidate 10,Candidate 11,Candidate 12,Candidate 13,Total Valid Votes,No of rejected votes,NOTA,Total,No of tendered Votes
17,Puri,112,Nayagarh,139,,,,,,,,251,366.0,5.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,4.0,645.0,0.0
17,Puri,112,Nayagarh,140,,,,,,,,429,136.0,1.0,1.0,47.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,623.0,0.0,3.0,626.0,0.0
17,Puri,112,Nayagarh,141,,,,,,,,286,43.0,2.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,364.0,0.0,3.0,367.0,0.0
17,Puri,112,Nayagarh,142,,,,,,,,366,232.0,3.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,621.0,0.0,3.0,624.0,0.0
17,Puri,112,Nayagarh,143,,,,,,,,299,180.0,0.0,2.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,507.0,0.0,4.0,511.0,0.0
17,Puri,112,Nayagarh,144,,,,,,,,227,148.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.0,0.0,1.0,387.0,0.0
17,Puri,112,Nayagarh,145,,,,,,,,172,46.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,226.0,0.0,2.0,228.0,0.0
17,Puri,112,Nayagarh,146,,,,,,,,263,331.0,1.0,1.0,11.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,610.0,0.0,5.0,615.0,0.0
17,Puri,112,Nayagarh,147,,,,,,,,150,349.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,512.0,0.0,3.0,515.0,0.0
17,Puri,112,Nayagarh,148,,,,,,,,190,345.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.0,0.0,2.0,550.0,0.0
17,Puri,112,Nayagarh,149,,,,,,,,176,247.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,433.0,0.0,6.0,439.0,0.0
17,Puri,112,Nayagarh,150,,,,,,,,308,325.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,648.0,0.0,0.0,648.0,0.0
17,Puri,112,Nayagarh,151,,,,,,,,288,281.0,3.0,0.0,15.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,594.0,0.0,1.0,595.0,0.0
17,Puri,112,Nayagarh,152,,,,,,,,302,253.0,0.0,0.0,20.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,580.0,0.0,3.0,583.0,0.0
17,Puri,112,Nayagarh,153,,,,,,,,339,275.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,625.0,0.0,3.0,628.0,0.0
17,Puri,112,Nayagarh,154,,,,,,,,331,227.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,563.0,0.0,1.0,564.0,0.0
17,Puri,112,Nayagarh,155,,,,,,,,270,212.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.0,0.0,3.0,496.0,0.0
17,Puri,112,Nayagarh,156,,,,,,,,282,166.0,1.0,0.0,12.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,465.0,0.0,2.0,467.0,0.0
17,Puri,112,Nayagarh,157,,,,,,,,419,223.0,3.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,653.0,0.0,1.0,654.0,0.0
17,Puri,112,Nayagarh,158,,,,,,,,325,253.0,1.0,1.0,14.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,603.0,0.0,2.0,605.0,0.0
17,Puri,112,Nayagarh,159,,,,,,,,313,393.0,4.0,1.0,9.0,0.0,3.0,0.0,0.0,2.0,3.0,6.0,4.0,738.0,0.0,12.0,750.0,0.0
17,Puri,112,Nayagarh,160,,,,,,,,245,444.0,1.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,705.0,0.0,3.0,708.0,0.0
17,Puri,112,Nayagarh,161,,,,,,,,188,186.0,1.0,0.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,387.0,0.0,4.0,391.0,0.0
17,Puri,112,Nayagarh,162,,,,,,,,260,482.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,758.0,0.0,7.0,765.0,0.0
17,Puri,112,Nayagarh,163,,,,,,,,290,382.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,695.0,0.0,5.0,700.0,0.0
17,Puri,112,Nayagarh,164,,,,,,,,261,378.0,1.0,1.0,12.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,658.0,0.0,3.0,661.0,0.0
17,Puri,112,Nayagarh,165,,,,,,,,202,222.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,433.0,0.0,4.0,437.0,0.0
17,Puri,112,Nayagarh,166,,,,,,,,244,299.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.0,0.0,3.0,551.0,0.0
17,Puri,112,Nayagarh,167,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Puri,112,Nayagarh,168,,,,,,,,251,265.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.0,0.0,1.0,533.0,0.0
17,Puri,112,Nayagarh,169,,,,,,,,276,281.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,574.0,0.0,3.0,577.0,0.0
17,Puri,112,Nayagarh,170,,,,,,,,261,239.0,1.0,1.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,518.0,0.0,2.0,520.0,0.0
17,Puri,112,Nayagarh,171,,,,,,,,238,288.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,536.0,0.0,3.0,539.0,0.0
17,Puri,112,Nayagarh,172,,,,,,,,192,304.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,0.0,3.0,511.0,0.0
17,Puri,112,Nayagarh,173,,,,,,,,186,144.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,2.0,338.0,0.0
17,Puri,112,Nayagarh,174,,,,,,,,105,88.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,205.0,0.0,2.0,207.0,0.0
17,Puri,112,Nayagarh,175,,,,,,,,149,112.0,1.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,272.0,0.0,1.0,273.0,0.0
17,Puri,112,Nayagarh,176,,,,,,,,406,444.0,2.0,0.0,37.0,2.0,1.0,1.0,3.0,3.0,0.0,2.0,1.0,902.0,0.0,3.0,905.0,0.0
17,Puri,112,Nayagarh,177,,,,,,,,449,310.0,2.0,1.0,54.0,2.0,4.0,1.0,1.0,7.0,0.0,1.0,3.0,835.0,0.0,5.0,840.0,0.0
17,Puri,112,Nayagarh,178,,,,,,,,337,315.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,712.0,0.0,4.0,716.0,0.0
17,Puri,112,Nayagarh,179,,,,,,,,284,314.0,0.0,0.0,55.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,657.0,0.0,5.0,662.0,0.0
17,Puri,112,Nayagarh,180,,,,,,,,411,303.0,1.0,0.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,785.0,0.0,6.0,791.0,0.0
17,Puri,112,Nayagarh,181,,,,,,,,137,185.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.0,0.0,3.0,330.0,0.0
17,Puri,112,Nayagarh,182,,,,,,,,228,435.0,0.0,1.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,681.0,0.0,2.0,683.0,0.0
17,Puri,112,Nayagarh,183,,,,,,,,293,456.0,3.0,1.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,768.0,0.0,7.0,775.0,0.0
17,Puri,112,Nayagarh,184,,,,,,,,288,355.0,2.0,0.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,657.0,0.0,5.0,662.0,0.0
17,Puri,112,Nayagarh,185,,,,,,,,226,312.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,550.0,0.0,1.0,551.0,0.0
17,Puri,112,Nayagarh,186,,,,,,,,234,360.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,600.0,0.0,5.0,605.0,0.0
17,Puri,112,Nayagarh,187,,,,,,,,156,280.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,444.0,0.0,4.0,448.0,0.0
17,Puri,112,Nayagarh,188,,,,,,,,201,257.0,0.0,1.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,470.0,0.0,4.0,474.0,0.0
17,Puri,112,Nayagarh,189,,,,,,,,284,323.0,0.0,1.0,9.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,624.0,0.0,5.0,629.0,0.0
17,Puri,112,Nayagarh,190,,,,,,,,415,360.0,1.0,2.0,12.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,799.0,0.0,3.0,802.0,0.0
17,Puri,112,Nayagarh,191,,,,,,,,357,401.0,1.0,0.0,9.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,777.0,0.0,8.0,785.0,0.0
17,Puri,112,Nayagarh,192,,,,,,,,422,474.0,0.0,1.0,9.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,915.0,0.0,8.0,923.0,0.0
17,Puri,112,Nayagarh,193,,,,,,,,276,352.0,0.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,637.0,0.0,2.0,639.0,0.0
17,Puri,112,Nayagarh,194,,,,,,,,197,224.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,431.0,0.0,1.0,432.0,0.0
17,Puri,112,Nayagarh,195,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Puri,112,Nayagarh,196,,,,,,,,247,283.0,2.0,0.0,10.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,546.0,0.0,3.0,549.0,0.0
17,Puri,112,Nayagarh,197,,,,,,,,308,361.0,1.0,0.0,12.0,1.0,1.0,0.0,1.0,2.0,0.0,3.0,1.0,691.0,0.0,5.0,696.0,0.0
17,Puri,112,Nayagarh,198,,,,,,,,190,183.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,381.0,0.0,1.0,382.0,0.0
