pc_id,pc_name,ac_id,ac_name,Serial No. of Polling Station,Elec_male,Elec_Female,Elec_other,Elec_total,Votes_male,Votes_Female,vote_Other,Candidate 1,Candidate 2,Candidate 3,Candidate 4,Candidate 5,Candidate 6,Candidate 7,Candidate 8,Total of Valid votes,No. of Rejected votes,NOTA,Total,No. of Tendered Votes
4,Keonjhar,23,Ghasipura,102,,,,,,,,151.0,103.0,197.0,0.0,0.0,7.0,2.0,22.0,482.0,0.0,0.0,482.0,0.0
4,Keonjhar,23,Ghasipura,103,,,,,,,,145.0,68.0,275.0,0.0,3.0,14.0,1.0,10.0,516.0,0.0,4.0,520.0,0.0
4,Keonjhar,23,Ghasipura,104,,,,,,,,315.0,116.0,196.0,6.0,2.0,7.0,1.0,23.0,666.0,0.0,8.0,674.0,0.0
4,Keonjhar,23,Ghasipura,105,,,,,,,,196.0,83.0,187.0,4.0,3.0,7.0,2.0,21.0,503.0,0.0,3.0,506.0,0.0
4,Keonjhar,23,Ghasipura,106,,,,,,,,273.0,92.0,225.0,16.0,1.0,17.0,4.0,17.0,645.0,0.0,0.0,645.0,0.0
4,Keonjhar,23,Ghasipura,107,,,,,,,,149.0,86.0,188.0,0.0,1.0,125.0,4.0,15.0,568.0,0.0,0.0,568.0,0.0
4,Keonjhar,23,Ghasipura,108,,,,,,,,189.0,114.0,185.0,2.0,0.0,21.0,1.0,13.0,525.0,0.0,6.0,531.0,0.0
4,Keonjhar,23,Ghasipura,109,,,,,,,,288.0,34.0,227.0,4.0,7.0,223.0,1.0,28.0,812.0,0.0,5.0,817.0,0.0
4,Keonjhar,23,Ghasipura,110,,,,,,,,395.0,88.0,440.0,5.0,3.0,7.0,8.0,7.0,953.0,0.0,10.0,963.0,0.0
4,Keonjhar,23,Ghasipura,111,,,,,,,,486.0,53.0,325.0,9.0,5.0,12.0,2.0,43.0,935.0,0.0,3.0,938.0,0.0
4,Keonjhar,23,Ghasipura,112,,,,,,,,163.0,55.0,86.0,1.0,0.0,6.0,0.0,39.0,350.0,0.0,8.0,358.0,0.0
4,Keonjhar,23,Ghasipura,113,,,,,,,,284.0,27.0,137.0,1.0,0.0,5.0,0.0,81.0,535.0,0.0,1.0,536.0,0.0
4,Keonjhar,23,Ghasipura,114,,,,,,,,241.0,15.0,283.0,2.0,0.0,0.0,0.0,4.0,545.0,0.0,2.0,547.0,0.0
4,Keonjhar,23,Ghasipura,115,,,,,,,,256.0,67.0,126.0,3.0,3.0,3.0,0.0,2.0,460.0,0.0,4.0,464.0,0.0
4,Keonjhar,23,Ghasipura,116,,,,,,,,182.0,12.0,185.0,2.0,0.0,2.0,1.0,1.0,385.0,0.0,1.0,386.0,0.0
4,Keonjhar,23,Ghasipura,117,,,,,,,,464.0,9.0,145.0,1.0,0.0,2.0,2.0,1.0,624.0,0.0,1.0,625.0,0.0
4,Keonjhar,23,Ghasipura,118,,,,,,,,317.0,88.0,392.0,8.0,3.0,18.0,6.0,8.0,840.0,0.0,4.0,844.0,0.0
4,Keonjhar,23,Ghasipura,119,,,,,,,,240.0,50.0,340.0,5.0,2.0,27.0,2.0,5.0,671.0,0.0,3.0,674.0,0.0
4,Keonjhar,23,Ghasipura,120,,,,,,,,235.0,29.0,248.0,7.0,6.0,148.0,5.0,30.0,708.0,0.0,5.0,713.0,0.0
4,Keonjhar,23,Ghasipura,121,,,,,,,,256.0,90.0,211.0,1.0,1.0,5.0,1.0,8.0,573.0,0.0,4.0,577.0,0.0
4,Keonjhar,23,Ghasipura,122,,,,,,,,149.0,50.0,155.0,2.0,1.0,5.0,1.0,5.0,368.0,0.0,8.0,376.0,0.0
4,Keonjhar,23,Ghasipura,124,,,,,,,,205.0,47.0,182.0,2.0,0.0,1.0,1.0,7.0,445.0,0.0,5.0,450.0,0.0
4,Keonjhar,23,Ghasipura,125,,,,,,,,251.0,83.0,169.0,5.0,6.0,9.0,7.0,82.0,612.0,0.0,17.0,629.0,0.0
4,Keonjhar,23,Ghasipura,126,,,,,,,,174.0,127.0,187.0,0.0,5.0,3.0,4.0,404.0,904.0,0.0,6.0,910.0,0.0
4,Keonjhar,23,Ghasipura,127,,,,,,,,367.0,77.0,271.0,3.0,4.0,4.0,2.0,141.0,869.0,0.0,6.0,875.0,0.0
4,Keonjhar,23,Ghasipura,128,,,,,,,,374.0,26.0,235.0,3.0,2.0,0.0,2.0,67.0,709.0,0.0,4.0,713.0,0.0
4,Keonjhar,23,Ghasipura,129,,,,,,,,193.0,16.0,269.0,5.0,1.0,2.0,1.0,8.0,495.0,0.0,5.0,500.0,0.0
4,Keonjhar,23,Ghasipura,130,,,,,,,,161.0,40.0,230.0,3.0,2.0,5.0,1.0,4.0,446.0,0.0,3.0,449.0,0.0
4,Keonjhar,23,Ghasipura,131,,,,,,,,305.0,181.0,202.0,5.0,5.0,4.0,2.0,41.0,745.0,0.0,5.0,750.0,0.0
4,Keonjhar,23,Ghasipura,132,,,,,,,,426.0,76.0,250.0,4.0,3.0,3.0,2.0,15.0,779.0,0.0,5.0,784.0,0.0
4,Keonjhar,23,Ghasipura,133,,,,,,,,467.0,81.0,319.0,8.0,4.0,6.0,0.0,6.0,891.0,0.0,1.0,892.0,0.0
4,Keonjhar,23,Ghasipura,134,,,,,,,,177.0,103.0,152.0,6.0,5.0,0.0,1.0,19.0,463.0,0.0,3.0,466.0,0.0
4,Keonjhar,23,Ghasipura,135,,,,,,,,331.0,24.0,304.0,10.0,3.0,3.0,6.0,22.0,703.0,0.0,1.0,704.0,0.0
4,Keonjhar,23,Ghasipura,136,,,,,,,,145.0,17.0,349.0,10.0,1.0,1.0,1.0,4.0,528.0,0.0,2.0,530.0,0.0
4,Keonjhar,23,Ghasipura,137,,,,,,,,344.0,46.0,311.0,3.0,0.0,2.0,3.0,2.0,711.0,0.0,2.0,713.0,0.0
4,Keonjhar,23,Ghasipura,138,,,,,,,,160.0,24.0,126.0,6.0,0.0,0.0,1.0,9.0,326.0,0.0,4.0,330.0,0.0
4,Keonjhar,23,Ghasipura,139,,,,,,,,215.0,32.0,385.0,2.0,3.0,2.0,12.0,1.0,652.0,0.0,7.0,659.0,0.0
4,Keonjhar,23,Ghasipura,140,,,,,,,,173.0,9.0,127.0,1.0,3.0,1.0,4.0,3.0,321.0,0.0,4.0,325.0,0.0
4,Keonjhar,23,Ghasipura,141,,,,,,,,169.0,11.0,163.0,1.0,1.0,3.0,2.0,6.0,356.0,0.0,6.0,362.0,0.0
4,Keonjhar,23,Ghasipura,142,,,,,,,,181.0,50.0,286.0,6.0,0.0,4.0,0.0,4.0,531.0,0.0,3.0,534.0,0.0
4,Keonjhar,23,Ghasipura,143,,,,,,,,143.0,19.0,254.0,4.0,0.0,2.0,0.0,4.0,426.0,0.0,0.0,426.0,0.0
4,Keonjhar,23,Ghasipura,144,,,,,,,,238.0,43.0,265.0,7.0,1.0,3.0,0.0,5.0,562.0,0.0,1.0,563.0,0.0
4,Keonjhar,23,Ghasipura,145,,,,,,,,166.0,105.0,246.0,4.0,1.0,5.0,9.0,25.0,561.0,0.0,6.0,567.0,0.0
4,Keonjhar,23,Ghasipura,146,,,,,,,,131.0,22.0,117.0,1.0,1.0,3.0,0.0,16.0,291.0,0.0,1.0,292.0,0.0
4,Keonjhar,23,Ghasipura,147,,,,,,,,169.0,29.0,245.0,8.0,8.0,2.0,5.0,86.0,552.0,0.0,10.0,562.0,0.0
4,Keonjhar,23,Ghasipura,148,,,,,,,,291.0,20.0,155.0,4.0,1.0,3.0,1.0,5.0,480.0,0.0,3.0,483.0,0.0
4,Keonjhar,23,Ghasipura,149,,,,,,,,76.0,8.0,117.0,2.0,0.0,3.0,0.0,0.0,206.0,0.0,1.0,207.0,0.0
4,Keonjhar,23,Ghasipura,150,,,,,,,,415.0,113.0,247.0,14.0,4.0,10.0,6.0,114.0,923.0,0.0,17.0,940.0,0.0
4,Keonjhar,23,Ghasipura,151,,,,,,,,291.0,48.0,301.0,13.0,7.0,7.0,11.0,60.0,738.0,0.0,37.0,775.0,0.0
4,Keonjhar,23,Ghasipura,152,,,,,,,,225.0,36.0,437.0,7.0,5.0,3.0,6.0,9.0,728.0,0.0,6.0,734.0,0.0
4,Keonjhar,23,Ghasipura,153,,,,,,,,395.0,52.0,283.0,3.0,0.0,1.0,0.0,16.0,750.0,0.0,3.0,753.0,0.0
4,Keonjhar,23,Ghasipura,154,,,,,,,,207.0,69.0,248.0,9.0,7.0,3.0,3.0,45.0,591.0,0.0,3.0,594.0,0.0
4,Keonjhar,23,Ghasipura,155,,,,,,,,275.0,58.0,206.0,7.0,2.0,8.0,3.0,139.0,698.0,0.0,11.0,709.0,0.0
4,Keonjhar,23,Ghasipura,156,,,,,,,,337.0,25.0,129.0,6.0,10.0,8.0,5.0,5.0,525.0,0.0,6.0,531.0,0.0
4,Keonjhar,23,Ghasipura,157,,,,,,,,273.0,10.0,273.0,1.0,1.0,4.0,6.0,7.0,575.0,0.0,6.0,581.0,0.0
4,Keonjhar,23,Ghasipura,158,,,,,,,,157.0,16.0,196.0,7.0,1.0,3.0,1.0,5.0,386.0,0.0,2.0,388.0,0.0
4,Keonjhar,23,Ghasipura,159,,,,,,,,144.0,9.0,76.0,0.0,2.0,3.0,5.0,150.0,389.0,0.0,7.0,396.0,0.0
4,Keonjhar,23,Ghasipura,160,,,,,,,,527.0,70.0,239.0,6.0,2.0,7.0,8.0,84.0,943.0,0.0,12.0,955.0,0.0
4,Keonjhar,23,Ghasipura,161,,,,,,,,475.0,88.0,202.0,5.0,8.0,0.0,2.0,27.0,807.0,0.0,5.0,812.0,0.0
4,Keonjhar,23,Ghasipura,162,,,,,,,,533.0,60.0,226.0,7.0,8.0,2.0,6.0,154.0,996.0,0.0,12.0,1008.0,0.0
4,Keonjhar,23,Ghasipura,163,,,,,,,,258.0,74.0,203.0,3.0,2.0,5.0,1.0,57.0,603.0,0.0,5.0,608.0,0.0
4,Keonjhar,23,Ghasipura,164,,,,,,,,263.0,13.0,146.0,8.0,1.0,1.0,0.0,3.0,435.0,0.0,5.0,440.0,0.0
4,Keonjhar,23,Ghasipura,165,,,,,,,,408.0,62.0,462.0,22.0,1.0,2.0,4.0,12.0,973.0,0.0,5.0,978.0,0.0
4,Keonjhar,23,Ghasipura,166,,,,,,,,132.0,8.0,202.0,4.0,0.0,1.0,0.0,5.0,352.0,0.0,1.0,353.0,0.0
4,Keonjhar,23,Ghasipura,167,,,,,,,,350.0,22.0,151.0,1.0,0.0,3.0,1.0,4.0,532.0,0.0,6.0,538.0,0.0
4,Keonjhar,23,Ghasipura,168,,,,,,,,319.0,18.0,343.0,2.0,1.0,6.0,2.0,5.0,696.0,0.0,11.0,707.0,0.0
4,Keonjhar,23,Ghasipura,173,,,,,,,,231.0,20.0,231.0,3.0,2.0,2.0,3.0,8.0,500.0,0.0,3.0,503.0,0.0
